udise_code,school_name,state,district,block,location_type,management_type,category,total_students,total_teachers,total_classrooms,boys_toilets,girls_toilets,drinking_water_flag,electricity_flag,internet_flag,library_flag,desktops,laptops,playground_flag,furniture_flag,ramps_flag,solar_panel_flag,rainwater_flag,classes_from,classes_to,ptr,computers_total,toilets_total,students_per_class,toilets_per_100_students,computers_per_100_students,school_level,is_urban,is_rural,ptr_compliant,toilets_compliant,computers_compliant,water_compliant,electricity_compliant,internet_compliant,overall_compliance_score,infrastructure_need_score,ptr_squared,ptr_log,student_density,infrastructure_density,ptr_toilet_interaction,ptr_computer_interaction,state_encoded,district_encoded,block_encoded,location_type_encoded,management_type_encoded,category_encoded,school_level_encoded
UDISE000032,School 32,Delhi,Central,Block A,Urban,Private,Primary,1524,14,7,5,8,False,True,False,True,13,1,False,True,False,True,False,1,5,108.85714285714286,14,13,217.71428571428572,0.8530183727034121,0.9186351706036745,primary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,11849.877551020409,4.699180820450331,190.5,0.022295081967213116,108.85714285714286,108.85714285714286,0,0,0,1,2,1,1
UDISE000057,School 57,Tamil Nadu,North,Block C,Urban,Government,Secondary,1190,73,21,7,6,False,True,True,False,4,6,False,False,True,False,False,1,5,16.301369863013697,10,13,56.666666666666664,1.0924369747899159,0.8403361344537815,primary,True,False,True,False,False,False,True,True,0.5,0.5,265.7346594107712,2.8507856812020997,54.09090909090909,0.036943744752308987,16.301369863013697,16.301369863013697,3,2,2,1,1,2,1
UDISE000013,School 13,Karnataka,North,Block C,Rural,Aided,Primary,1400,68,17,6,0,True,True,True,True,0,8,True,True,False,False,False,6,8,20.58823529411765,8,6,82.3529411764706,0.4285714285714286,0.5714285714285714,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,423.8754325259516,3.072148503998354,77.77777777777777,0.02212705210563883,20.58823529411765,20.58823529411765,1,2,2,0,0,1,3
UDISE000043,School 43,Maharashtra,West,Block B,Urban,Government,Primary,944,67,33,9,8,True,True,False,False,1,3,True,False,True,False,False,1,8,14.08955223880597,4,17,28.606060606060606,1.8008474576271187,0.423728813559322,upper_primary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,198.5154822900423,2.7140025996295054,27.764705882352942,0.05714285714285714,0.0,14.08955223880597,2,4,1,1,1,1,3
UDISE000001,School 1,Karnataka,North,Block A,Rural,Aided,Primary,78,32,39,9,7,True,True,True,False,1,13,True,False,False,False,False,6,8,2.4375,14,16,2.0,20.51282051282051,17.94871794871795,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,5.94140625,1.2347444629926896,1.95,0.8734177215189873,0.0,0.0,1,2,0,0,0,1,3
UDISE000012,School 12,Karnataka,West,Block B,Rural,Aided,Secondary,560,45,32,8,8,True,True,False,True,9,5,True,True,True,False,False,9,5,12.444444444444445,14,16,17.5,2.857142857142857,2.5,secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,154.8641975308642,2.5985659682605218,16.96969696969697,0.11051693404634581,0.0,12.444444444444445,1,4,1,0,0,2,2
UDISE000051,School 51,Karnataka,South,Block B,Rural,Private,Higher Secondary,1581,5,5,5,0,True,True,True,False,14,13,True,False,True,False,False,1,12,316.2,27,5,316.2,0.31625553447185323,1.7077798861480076,higher_secondary,False,True,False,False,False,True,True,True,0.5,0.5,99982.43999999999,5.7595324897606925,263.5,0.02338811630847029,316.2,316.2,1,3,1,0,2,0,0
UDISE000084,School 84,Tamil Nadu,East,Block C,Urban,Aided,Higher Secondary,1488,43,19,9,5,True,True,True,False,14,6,True,True,True,False,False,9,12,34.604651162790695,20,14,78.3157894736842,0.9408602150537635,1.3440860215053763,higher_secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1197.4818820984315,3.572476279964121,74.4,0.035594358629952985,34.604651162790695,34.604651162790695,3,1,2,1,0,0,0
UDISE000005,School 5,Karnataka,North,Block C,Urban,Private,Secondary,1721,94,13,2,9,True,True,False,False,19,14,True,True,True,False,True,1,5,18.30851063829787,33,11,132.3846153846154,0.6391632771644393,1.917489831493318,primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,335.2015617926663,2.960545964428947,122.92857142857143,0.033101045296167246,18.30851063829787,18.30851063829787,1,2,2,1,2,2,1
UDISE000062,School 62,Karnataka,Central,Block A,Urban,Government,Primary,721,27,44,2,2,True,True,False,True,1,12,True,False,True,False,True,9,8,26.703703703703702,13,4,16.386363636363637,0.5547850208044383,1.8030513176144243,secondary,True,False,True,False,False,True,True,False,0.5,0.5,713.0877914951989,3.321566111970148,16.022222222222222,0.08448753462603878,26.703703703703702,26.703703703703702,1,0,0,1,1,1,2
UDISE000080,School 80,Tamil Nadu,East,Block A,Urban,Government,Primary,1306,38,24,9,4,True,True,False,True,11,13,True,True,True,False,True,9,8,34.36842105263158,24,13,54.416666666666664,0.9954058192955589,1.8376722817764166,secondary,True,False,True,False,False,True,True,False,0.5,0.5,1181.1883656509697,3.5658193613567093,52.24,0.046671767406273906,34.36842105263158,34.36842105263158,3,1,0,1,1,1,2
UDISE000036,School 36,Delhi,North,Block C,Rural,Private,Primary,1293,37,15,0,4,True,True,False,True,2,0,True,True,True,True,False,1,12,34.945945945945944,2,4,86.2,0.30935808197989173,0.15467904098994587,higher_secondary,False,True,True,False,False,True,True,False,0.5,0.5,1221.2191380569757,3.582016308571575,80.8125,0.01622874806800618,34.945945945945944,34.945945945945944,0,2,2,0,2,1,0
UDISE000015,School 15,Tamil Nadu,East,Block C,Urban,Government,Primary,1374,67,36,9,7,True,True,True,True,17,10,False,False,True,False,False,6,12,20.507462686567163,27,16,38.166666666666664,1.1644832605531297,1.9650655021834063,higher_secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,420.55602584094447,3.068399976608556,37.13513513513514,0.05745454545454545,20.507462686567163,20.507462686567163,3,1,2,1,1,1,0
UDISE000089,School 89,Tamil Nadu,Central,Block C,Rural,Government,Primary,1332,54,37,0,0,False,True,True,True,19,9,False,True,False,True,True,9,5,24.666666666666668,28,0,36.0,0.0,2.1021021021021022,secondary,False,True,True,False,False,False,True,True,0.5,0.5,608.4444444444445,3.245193133185574,35.05263157894737,0.04876219054763691,24.666666666666668,24.666666666666668,3,0,2,0,1,1,2
UDISE000100,School 100,Delhi,West,Block C,Rural,Private,Primary,1481,83,47,1,2,True,True,False,True,17,1,True,True,False,False,False,6,8,17.843373493975903,18,3,31.51063829787234,0.2025658338960162,1.2153950033760972,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,318.38597764552185,2.9361613133086584,30.854166666666668,0.04588394062078273,17.843373493975903,17.843373493975903,0,4,2,0,2,1,3
UDISE000082,School 82,Tamil Nadu,East,Block A,Rural,Aided,Higher Secondary,1599,99,32,4,0,True,True,False,True,19,10,True,True,True,False,False,1,8,16.151515151515152,29,4,49.96875,0.2501563477173233,1.813633520950594,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,260.8714416896235,2.842086516736703,48.45454545454545,0.040625,16.151515151515152,16.151515151515152,3,1,0,0,0,0,3
UDISE000037,School 37,Tamil Nadu,Central,Block C,Rural,Aided,Higher Secondary,1711,69,45,2,4,True,True,True,True,12,0,False,False,True,False,False,6,8,24.797101449275363,12,6,38.022222222222226,0.3506721215663355,0.701344243132671,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,614.8962402856544,3.2502621386888717,37.19565217391305,0.036799065420560745,24.797101449275363,24.797101449275363,3,0,2,0,0,0,3
UDISE000057,School 57,Tamil Nadu,North,Block C,Urban,Government,Secondary,1190,73,21,7,6,False,True,True,False,4,6,False,False,True,False,False,1,5,16.301369863013697,10,13,56.666666666666664,1.0924369747899159,0.8403361344537815,primary,True,False,True,False,False,False,True,True,0.5,0.5,265.7346594107712,2.8507856812020997,54.09090909090909,0.036943744752308987,16.301369863013697,16.301369863013697,3,2,2,1,1,2,1
UDISE000052,School 52,Maharashtra,Central,Block A,Urban,Government,Primary,1442,25,34,4,6,True,True,True,True,15,9,False,True,False,False,False,9,5,57.68,24,10,42.411764705882355,0.6934812760055479,1.6643550624133148,secondary,True,False,False,False,False,True,True,True,0.5,0.5,3326.9824,4.072098953274781,41.2,0.04712404712404712,57.68,57.68,2,0,0,1,1,1,2
UDISE000069,School 69,Tamil Nadu,West,Block B,Rural,Government,Primary,1286,89,14,3,2,True,True,False,False,15,6,True,False,True,False,False,1,8,14.44943820224719,21,5,91.85714285714286,0.38880248833592534,1.6329704510108864,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,208.78626436056052,2.7375726403685317,85.73333333333333,0.03108003108003108,14.44943820224719,14.44943820224719,3,4,1,0,1,1,3
UDISE000032,School 32,Delhi,Central,Block A,Urban,Private,Primary,1524,14,7,5,8,False,True,False,True,13,1,False,True,False,True,False,1,5,108.85714285714286,14,13,217.71428571428572,0.8530183727034121,0.9186351706036745,primary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,11849.877551020409,4.699180820450331,190.5,0.022295081967213116,108.85714285714286,108.85714285714286,0,0,0,1,2,1,1
UDISE000067,School 67,Tamil Nadu,West,Block A,Urban,Aided,Primary,129,87,7,5,2,True,True,True,False,14,5,True,True,True,False,False,1,8,1.4827586206896552,19,7,18.428571428571427,5.426356589147287,14.728682170542637,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,2.198573127229489,0.9093702890295813,16.125,0.25384615384615383,0.0,0.0,3,4,0,1,0,1,3
UDISE000086,School 86,Karnataka,North,Block A,Urban,Government,Secondary,1446,38,38,3,9,True,True,False,False,6,3,True,True,True,False,False,1,5,38.05263157894737,9,12,38.05263157894737,0.8298755186721992,0.6224066390041494,primary,True,False,False,False,False,True,True,True,0.5,0.5,1448.0027700831026,3.66491026400094,37.07692307692308,0.04077401520387008,38.05263157894737,38.05263157894737,1,2,0,1,1,2,1
UDISE000002,School 2,Tamil Nadu,North,Block C,Urban,Government,Secondary,1238,12,23,7,9,True,True,False,True,14,1,True,True,True,False,True,9,5,103.16666666666667,15,16,53.82608695652174,1.2924071082390953,1.2116316639741518,secondary,True,False,False,True,False,True,True,False,0.5,0.5,10643.361111111111,4.645992180508347,51.583333333333336,0.043583535108958835,0.0,103.16666666666667,3,2,2,1,1,2,2
UDISE000091,School 91,Tamil Nadu,Central,Block B,Rural,Aided,Higher Secondary,520,69,49,0,5,True,True,True,True,8,9,False,False,False,False,True,9,5,7.536231884057971,17,5,10.612244897959183,0.9615384615384616,3.2692307692307696,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,56.79479101029195,2.1443196790543273,10.4,0.1362763915547025,7.536231884057971,7.536231884057971,3,0,1,0,0,0,2
UDISE000066,School 66,Maharashtra,West,Block C,Rural,Private,Higher Secondary,1222,78,3,7,5,True,True,False,False,17,8,True,True,False,True,False,9,12,15.666666666666666,25,12,407.3333333333333,0.9819967266775778,2.0458265139116203,higher_secondary,False,True,True,False,False,True,True,False,0.5,0.5,245.44444444444443,2.8134107167600364,305.5,0.032706459525756335,15.666666666666666,15.666666666666666,2,4,2,0,2,0,0
UDISE000003,School 3,Delhi,East,Block B,Urban,Aided,Secondary,1495,96,16,2,4,True,True,True,True,4,13,True,True,False,True,True,6,5,15.572916666666666,17,6,93.4375,0.4013377926421404,1.1371237458193981,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,242.51573350694443,2.8077698368699506,87.94117647058823,0.02606951871657754,15.572916666666666,15.572916666666666,0,1,1,1,0,2,3
UDISE000063,School 63,Delhi,East,Block C,Urban,Private,Higher Secondary,222,57,24,7,6,True,True,True,True,2,2,True,True,True,False,False,9,12,3.8947368421052633,4,13,9.25,5.8558558558558556,1.8018018018018018,higher_secondary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,15.16897506925208,1.5881605139868156,8.88,0.18385650224215247,0.0,3.8947368421052633,0,1,2,1,2,0,0
UDISE000097,School 97,Maharashtra,South,Block C,Urban,Aided,Higher Secondary,1017,21,16,2,4,True,True,True,False,12,9,False,True,False,False,False,1,12,48.42857142857143,21,6,63.5625,0.5899705014749262,2.0648967551622417,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2345.3265306122453,3.900528626002411,59.8235294117647,0.04223968565815324,48.42857142857143,48.42857142857143,2,3,2,1,0,0,0
UDISE000040,School 40,Karnataka,East,Block C,Urban,Government,Primary,525,15,49,4,3,True,True,True,True,14,13,True,True,False,False,True,1,8,35.0,27,7,10.714285714285714,1.3333333333333335,5.142857142857142,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,1225.0,3.58351893845611,10.5,0.15779467680608364,0.0,0.0,1,1,2,1,1,1,3
UDISE000017,School 17,Tamil Nadu,East,Block A,Rural,Private,Primary,1877,77,35,8,6,False,True,False,True,14,2,True,True,True,True,False,1,8,24.376623376623378,16,14,53.628571428571426,0.7458710708577517,0.8524240809802877,upper_primary,False,True,True,False,False,False,True,True,0.5,0.5,594.2197672457413,3.2338284107490445,52.138888888888886,0.03461128860489883,24.376623376623378,24.376623376623378,3,1,0,0,2,1,3
UDISE000011,School 11,Karnataka,North,Block B,Urban,Private,Primary,1730,96,20,2,4,True,True,False,False,16,11,True,False,False,False,False,6,8,18.020833333333332,27,6,86.5,0.3468208092485549,1.560693641618497,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,324.7504340277777,2.9455348696870773,82.38095238095238,0.030618139803581745,18.020833333333332,18.020833333333332,1,2,1,1,2,1,3
UDISE000056,School 56,Tamil Nadu,Central,Block B,Urban,Private,Higher Secondary,983,85,34,3,0,True,True,False,True,18,9,True,True,True,False,False,6,5,11.564705882352941,27,3,28.91176470588235,0.3051881993896236,2.746693794506612,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,133.7424221453287,2.5308917630298238,28.085714285714285,0.06504065040650407,11.564705882352941,11.564705882352941,3,0,1,1,2,0,3
UDISE000010,School 10,Maharashtra,West,Block A,Urban,Government,Secondary,549,32,36,2,0,False,True,False,True,11,0,True,False,False,True,False,1,5,17.15625,11,2,15.25,0.36429872495446264,2.0036429872495445,primary,True,False,True,False,False,False,True,True,0.5,0.5,294.3369140625,2.8990148540521847,14.837837837837839,0.0890909090909091,17.15625,17.15625,2,4,0,1,1,2,1
UDISE000043,School 43,Maharashtra,West,Block B,Urban,Government,Primary,944,67,33,9,8,True,True,False,False,1,3,True,False,True,False,False,1,8,14.08955223880597,4,17,28.606060606060606,1.8008474576271187,0.423728813559322,upper_primary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,198.5154822900423,2.7140025996295054,27.764705882352942,0.05714285714285714,0.0,14.08955223880597,2,4,1,1,1,1,3
UDISE000096,School 96,Maharashtra,Central,Block B,Rural,Private,Secondary,833,61,25,3,7,True,True,True,True,10,11,True,True,True,True,True,9,12,13.655737704918034,21,10,33.32,1.2004801920768309,2.5210084033613445,higher_secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,186.47917226552005,2.684831911000203,32.03846153846154,0.0671462829736211,13.655737704918034,13.655737704918034,2,0,1,0,2,2,0
UDISE000001,School 1,Karnataka,North,Block A,Rural,Aided,Primary,78,32,39,9,7,True,True,True,False,1,13,True,False,False,False,False,6,8,2.4375,14,16,2.0,20.51282051282051,17.94871794871795,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,5.94140625,1.2347444629926896,1.95,0.8734177215189873,0.0,0.0,1,2,0,0,0,1,3
UDISE000087,School 87,Maharashtra,East,Block A,Urban,Private,Secondary,1639,58,3,2,4,True,True,True,False,16,3,True,True,False,True,False,1,8,28.25862068965517,19,6,546.3333333333334,0.36607687614399026,1.1592434411226358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,798.5496432818073,3.376174254687807,409.75,0.01707317073170732,28.25862068965517,28.25862068965517,2,1,0,1,2,2,3
UDISE000024,School 24,Tamil Nadu,Central,Block B,Urban,Government,Primary,1255,50,31,3,8,True,True,False,False,10,14,False,False,False,False,False,6,8,25.1,24,11,40.483870967741936,0.8764940239043826,1.9123505976095616,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,630.0100000000001,3.261935314328648,39.21875,0.052547770700636945,25.1,25.1,3,0,1,1,1,1,3
UDISE000030,School 30,Tamil Nadu,South,Block B,Urban,Aided,Secondary,88,29,22,1,5,True,True,True,True,10,9,False,False,True,False,False,9,8,3.0344827586206895,19,6,4.0,6.8181818181818175,21.59090909090909,secondary,True,False,True,True,True,True,True,True,1.0,0.0,9.20808561236623,1.3948781048112822,3.8260869565217392,0.5280898876404494,0.0,0.0,3,3,1,1,0,2,2
UDISE000025,School 25,Tamil Nadu,Central,Block C,Rural,Government,Higher Secondary,216,39,6,8,1,True,True,False,False,0,5,True,True,True,False,True,9,8,5.538461538461538,5,9,36.0,4.166666666666666,2.314814814814815,secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,30.67455621301775,1.8777018990287797,30.857142857142858,0.09216589861751152,0.0,5.538461538461538,3,0,2,0,1,0,2
UDISE000062,School 62,Karnataka,Central,Block A,Urban,Government,Primary,721,27,44,2,2,True,True,False,True,1,12,True,False,True,False,True,9,8,26.703703703703702,13,4,16.386363636363637,0.5547850208044383,1.8030513176144243,secondary,True,False,True,False,False,True,True,False,0.5,0.5,713.0877914951989,3.321566111970148,16.022222222222222,0.08448753462603878,26.703703703703702,26.703703703703702,1,0,0,1,1,1,2
UDISE000026,School 26,Maharashtra,East,Block A,Rural,Government,Secondary,140,10,12,3,2,True,True,False,True,5,5,True,False,False,True,False,6,5,14.0,10,5,11.666666666666666,3.571428571428571,7.142857142857142,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,196.0,2.70805020110221,10.76923076923077,0.19148936170212766,0.0,0.0,2,1,0,0,1,2,3
UDISE000079,School 79,Karnataka,West,Block B,Urban,Government,Higher Secondary,96,36,49,7,0,True,True,True,False,2,3,True,True,True,True,True,9,5,2.6666666666666665,5,7,1.9591836734693877,7.291666666666667,5.208333333333334,secondary,True,False,True,False,True,True,True,True,0.8333333333333334,0.16666666666666663,7.111111111111111,1.2992829841302609,1.92,0.6288659793814433,2.6666666666666665,0.0,1,4,1,1,1,0,2
